"date","time","platform","file","type","caption","hashtags"
"2026-08-29","08:00","TikTok + Instagram Reels","videos/ad-mercedes-taillight-4-19.mp4","Product ad","How I fixed my car for half price. Mercedes C-Class Tail Light from £110 (was £300) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-08-29","12:00","TikTok + Instagram Reels","videos/ad-mercedes-taillight-5-19.mp4","Product ad","Garages are keeping this a secret. Mercedes C-Class Tail Light from £110 (was £300) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-08-29","15:00","TikTok + Instagram Reels","videos/ad-mercedes-taillight-6-19.mp4","Product ad","Pranged it? Don’t panic. Mercedes C-Class Tail Light from £110 (was £300) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-08-29","18:00","TikTok + Instagram Reels","videos/ad-mercedes-taillight-7-19.mp4","Product ad","This is why your repair bill is mad. Mercedes C-Class Tail Light from £110 (was £300) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-08-29","20:00","TikTok + Instagram Reels","videos/ad-vw-headlight-0-20.mp4","Product ad","Stop overpaying for car parts. VW Golf Headlight from £105 (was £320) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-08-30","08:00","TikTok + Instagram Reels","videos/ad-vw-headlight-1-20.mp4","Product ad","Your dealer is robbing you. VW Golf Headlight from £105 (was £320) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-08-30","12:00","TikTok + Instagram Reels","videos/ad-vw-headlight-2-20.mp4","Product ad","POV: you found cheap quality parts. VW Golf Headlight from £105 (was £320) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-08-30","15:00","TikTok + Instagram Reels","videos/ad-vw-headlight-3-20.mp4","Product ad","Car flippers — you NEED this. VW Golf Headlight from £105 (was £320) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-08-30","18:00","TikTok + Instagram Reels","videos/ad-vw-headlight-4-20.mp4","Product ad","How I fixed my car for half price. VW Golf Headlight from £105 (was £320) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-08-30","20:00","TikTok + Instagram Reels","videos/ad-vw-headlight-5-20.mp4","Product ad","Garages are keeping this a secret. VW Golf Headlight from £105 (was £320) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-08-31","08:00","TikTok + Instagram Reels","videos/ad-vw-headlight-6-20.mp4","Product ad","Pranged it? Don’t panic. VW Golf Headlight from £105 (was £320) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-08-31","12:00","TikTok + Instagram Reels","videos/ad-vw-headlight-7-20.mp4","Product ad","This is why your repair bill is mad. VW Golf Headlight from £105 (was £320) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-08-31","15:00","TikTok + Instagram Reels","videos/ad-nissan-grille-0-21.mp4","Product ad","Stop overpaying for car parts. Nissan Juke Grille from £59 (was £165) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-08-31","18:00","TikTok + Instagram Reels","videos/ad-nissan-grille-1-21.mp4","Product ad","Your dealer is robbing you. Nissan Juke Grille from £59 (was £165) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-08-31","20:00","TikTok + Instagram Reels","videos/ad-nissan-grille-2-21.mp4","Product ad","POV: you found cheap quality parts. Nissan Juke Grille from £59 (was £165) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-01","08:00","TikTok + Instagram Reels","videos/ad-nissan-grille-3-21.mp4","Product ad","Car flippers — you NEED this. Nissan Juke Grille from £59 (was £165) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-01","12:00","TikTok + Instagram Reels","videos/ad-nissan-grille-4-21.mp4","Product ad","How I fixed my car for half price. Nissan Juke Grille from £59 (was £165) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-01","15:00","TikTok + Instagram Reels","videos/ad-nissan-grille-5-21.mp4","Product ad","Garages are keeping this a secret. Nissan Juke Grille from £59 (was £165) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-01","18:00","TikTok + Instagram Reels","videos/ad-nissan-grille-6-21.mp4","Product ad","Pranged it? Don’t panic. Nissan Juke Grille from £59 (was £165) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-01","20:00","TikTok + Instagram Reels","videos/ad-nissan-grille-7-21.mp4","Product ad","This is why your repair bill is mad. Nissan Juke Grille from £59 (was £165) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-02","08:00","TikTok + Instagram Reels","videos/ad-toyota-bonnet-0-22.mp4","Product ad","Stop overpaying for car parts. Toyota Corolla Bonnet from £175 (was £520) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-02","12:00","TikTok + Instagram Reels","videos/ad-toyota-bonnet-1-22.mp4","Product ad","Your dealer is robbing you. Toyota Corolla Bonnet from £175 (was £520) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-02","15:00","TikTok + Instagram Reels","videos/ad-toyota-bonnet-2-22.mp4","Product ad","POV: you found cheap quality parts. Toyota Corolla Bonnet from £175 (was £520) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-02","18:00","TikTok + Instagram Reels","videos/ad-toyota-bonnet-3-22.mp4","Product ad","Car flippers — you NEED this. Toyota Corolla Bonnet from £175 (was £520) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-02","20:00","TikTok + Instagram Reels","videos/ad-toyota-bonnet-4-22.mp4","Product ad","How I fixed my car for half price. Toyota Corolla Bonnet from £175 (was £520) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-03","08:00","TikTok + Instagram Reels","videos/ad-toyota-bonnet-5-22.mp4","Product ad","Garages are keeping this a secret. Toyota Corolla Bonnet from £175 (was £520) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-03","12:00","TikTok + Instagram Reels","videos/ad-toyota-bonnet-6-22.mp4","Product ad","Pranged it? Don’t panic. Toyota Corolla Bonnet from £175 (was £520) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-03","15:00","TikTok + Instagram Reels","videos/ad-toyota-bonnet-7-22.mp4","Product ad","This is why your repair bill is mad. Toyota Corolla Bonnet from £175 (was £520) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-03","18:00","TikTok + Instagram Reels","videos/ad-vauxhall-door-0-23.mp4","Product ad","Stop overpaying for car parts. Vauxhall Corsa Door from £140 (was £420) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-03","20:00","TikTok + Instagram Reels","videos/ad-vauxhall-door-1-23.mp4","Product ad","Your dealer is robbing you. Vauxhall Corsa Door from £140 (was £420) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-04","08:00","TikTok + Instagram Reels","videos/ad-vauxhall-door-2-23.mp4","Product ad","POV: you found cheap quality parts. Vauxhall Corsa Door from £140 (was £420) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-04","12:00","TikTok + Instagram Reels","videos/ad-vauxhall-door-3-23.mp4","Product ad","Car flippers — you NEED this. Vauxhall Corsa Door from £140 (was £420) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-04","15:00","TikTok + Instagram Reels","videos/ad-vauxhall-door-4-23.mp4","Product ad","How I fixed my car for half price. Vauxhall Corsa Door from £140 (was £420) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-04","18:00","TikTok + Instagram Reels","videos/ad-vauxhall-door-5-23.mp4","Product ad","Garages are keeping this a secret. Vauxhall Corsa Door from £140 (was £420) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-04","20:00","TikTok + Instagram Reels","videos/ad-vauxhall-door-6-23.mp4","Product ad","Pranged it? Don’t panic. Vauxhall Corsa Door from £140 (was £420) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-05","08:00","TikTok + Instagram Reels","videos/ad-vauxhall-door-7-23.mp4","Product ad","This is why your repair bill is mad. Vauxhall Corsa Door from £140 (was £420) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-05","12:00","TikTok + Instagram Reels","videos/ad-kia-bumper-0-24.mp4","Product ad","Stop overpaying for car parts. Kia Sportage Front Bumper from £135 (was £380) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-05","15:00","TikTok + Instagram Reels","videos/ad-kia-bumper-1-24.mp4","Product ad","Your dealer is robbing you. Kia Sportage Front Bumper from £135 (was £380) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-05","18:00","TikTok + Instagram Reels","videos/ad-kia-bumper-2-24.mp4","Product ad","POV: you found cheap quality parts. Kia Sportage Front Bumper from £135 (was £380) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
